,,Wavelength (µm),"Reflectance, P-Pol. (%)","Reflectance, S-Pol. (%)","Reflectance, Unpol. (%)"
,,13.564,95.15618,98.92243,97.03931
,,13.553,95.1628,98.91753,97.04016
,,13.543,95.16904,98.9129,97.04097
,,13.534,95.17529,98.90825,97.04177
,,13.524,95.18156,98.90359,97.04257
,,13.513,95.18823,98.89862,97.04342
,,13.504,95.19452,98.89392,97.04422
,,13.494,95.20082,98.8892,97.04501
,,13.484,95.20714,98.88448,97.04581
,,13.473,95.21386,98.87943,97.04665
,,13.463,95.22019,98.87467,97.04743
,,13.454,95.22654,98.8699,97.04822
,,13.444,95.23289,98.86511,97.049
,,13.434,95.23926,98.8603,97.04978
,,13.423,95.24603,98.85518,97.05061
,,13.413,95.25242,98.85034,97.05138
,,13.404,95.25881,98.84549,97.05215
,,13.394,95.26522,98.84063,97.05292
,,13.384,95.27163,98.83575,97.05369
,,13.374,95.27805,98.83085,97.05445
,,13.364,95.28448,98.82595,97.05521
,,13.353,95.29132,98.82072,97.05602
,,13.344,95.29777,98.81578,97.05678
,,13.334,95.30422,98.81084,97.05753
,,13.324,95.31068,98.80587,97.05828
,,13.314,95.31715,98.8009,97.05902
,,13.304,95.32362,98.79591,97.05977
,,13.294,95.3301,98.79091,97.06051
,,13.284,95.33659,98.7859,97.06125
,,13.274,95.34309,98.78088,97.06198
,,13.263,95.34999,98.77553,97.06276
,,13.253,95.3565,98.77048,97.06349
,,13.244,95.36301,98.76542,97.06421
,,13.234,95.36953,98.76034,97.06493
,,13.224,95.37605,98.75526,97.06565
,,13.214,95.38257,98.75016,97.06637
,,13.204,95.3891,98.74506,97.06708
,,13.194,95.39564,98.73994,97.06779
,,13.184,95.40218,98.73481,97.06849
,,13.174,95.40872,98.72967,97.0692
,,13.164,95.41527,98.72452,97.0699
,,13.154,95.42182,98.71936,97.07059
,,13.144,95.42837,98.71419,97.07128
,,13.134,95.43492,98.70901,97.07197
,,13.124,95.44148,98.70382,97.07265
,,13.114,95.44804,98.69863,97.07333
,,13.104,95.45461,98.69342,97.07401
,,13.094,95.46117,98.6882,97.07468
,,13.084,95.46774,98.68297,97.07535
,,13.074,95.4743,98.67774,97.07602
,,13.064,95.48087,98.67249,97.07668
,,13.054,95.48744,98.66724,97.07734
,,13.044,95.4936,98.66231,97.07795
,,13.034,95.50017,98.65704,97.0786
,,13.024,95.50675,98.65176,97.07925
,,13.014,95.51332,98.64647,97.07989
,,13.004,95.51989,98.64118,97.08053
,,12.994,95.52646,98.63588,97.08117
,,12.984,95.53303,98.63057,97.0818
,,12.974,95.5396,98.62526,97.08243
,,12.964,95.54616,98.61993,97.08305
,,12.954,95.55273,98.6146,97.08367
,,12.944,95.55888,98.6096,97.08424
,,12.934,95.56545,98.60426,97.08485
,,12.924,95.57201,98.59891,97.08546
,,12.914,95.57857,98.59356,97.08606
,,12.904,95.58512,98.5882,97.08666
,,12.894,95.59167,98.58283,97.08725
,,12.884,95.59781,98.57779,97.0878
,,12.874,95.60436,98.57242,97.08839
,,12.864,95.6109,98.56703,97.08897
,,12.854,95.61744,98.56165,97.08954
,,12.844,95.62398,98.55625,97.09012
,,12.834,95.63051,98.55086,97.09068
,,12.824,95.63663,98.54579,97.09121
,,12.814,95.64315,98.54038,97.09177
,,12.804,95.64967,98.53497,97.09232
,,12.794,95.65618,98.52956,97.09287
,,12.784,95.66228,98.52448,97.09338
,,12.774,95.66878,98.51906,97.09392
,,12.764,95.67527,98.51363,97.09445
,,12.754,95.68176,98.5082,97.09498
,,12.744,95.68784,98.50311,97.09548
,,12.734,95.69432,98.49768,97.096
,,12.724,95.70079,98.49224,97.09651
,,12.714,95.70725,98.4868,97.09702
,,12.704,95.7133,98.48169,97.0975
,,12.694,95.71975,98.47625,97.098
,,12.684,95.72619,98.4708,97.0985
,,12.674,95.73222,98.46569,97.09896
,,12.664,95.73865,98.46024,97.09944
,,12.654,95.74506,98.45479,97.09993
,,12.644,95.75147,98.44933,97.1004
,,12.634,95.75747,98.44422,97.10084
,,12.624,95.76386,98.43876,97.10131
,,12.614,95.77024,98.4333,97.10177
,,12.604,95.77621,98.42819,97.1022
,,12.594,95.78258,98.42273,97.10265
,,12.584,95.78853,98.41761,97.10307
,,12.574,95.79487,98.41215,97.10351
,,12.564,95.80121,98.40669,97.10395
,,12.554,95.80713,98.40157,97.10435
,,12.544,95.81344,98.39611,97.10478
,,12.534,95.81974,98.39065,97.1052
,,12.524,95.82564,98.38554,97.10559
,,12.514,95.83192,98.38008,97.106
,,12.504,95.83779,98.37496,97.10638
,,12.494,95.84404,98.36951,97.10678
,,12.484,95.85029,98.36405,97.10717
,,12.474,95.85613,98.35894,97.10753
,,12.464,95.86234,98.35349,97.10792
,,12.454,95.86816,98.34838,97.10827
,,12.444,95.87435,98.34293,97.10864
,,12.435,95.88015,98.33783,97.10899
,,12.424,95.88631,98.33239,97.10935
,,12.414,95.89247,98.32694,97.10971
,,12.404,95.89822,98.32185,97.11003
,,12.394,95.90435,98.31641,97.11038
,,12.384,95.91007,98.31132,97.1107
,,12.374,95.91617,98.30589,97.11103
,,12.364,95.92187,98.3008,97.11134
,,12.354,95.92794,98.29538,97.11166
,,12.344,95.93361,98.2903,97.11196
,,12.334,95.93965,98.28488,97.11227
,,12.324,95.9453,98.27981,97.11256
,,12.314,95.9513,98.2744,97.11285
,,12.304,95.95692,98.26934,97.11313
,,12.294,95.9629,98.26394,97.11342
,,12.284,95.96848,98.25888,97.11368
,,12.274,95.97443,98.2535,97.11396
,,12.264,95.97998,98.24845,97.11422
,,12.254,95.98589,98.24307,97.11448
,,12.244,95.99142,98.23803,97.11472
,,12.235,95.99692,98.233,97.11496
,,12.224,96.00278,98.22764,97.11521
,,12.215,96.00826,98.22261,97.11544
,,12.204,96.01408,98.21726,97.11567
,,12.194,96.01953,98.21225,97.11589
,,12.184,96.02531,98.20691,97.11611
,,12.174,96.03072,98.20191,97.11632
,,12.165,96.03611,98.19692,97.11652
,,12.154,96.04185,98.1916,97.11672
,,12.145,96.0472,98.18662,97.11691
,,12.134,96.0529,98.18132,97.11711
,,12.124,96.05822,98.17635,97.11728
,,12.115,96.06352,98.17139,97.11745
,,12.104,96.06916,98.1661,97.11763
,,12.095,96.07442,98.16116,97.11779
,,12.084,96.08002,98.15589,97.11796
,,12.074,96.08525,98.15096,97.1181
,,12.065,96.09046,98.14604,97.11825
,,12.054,96.09599,98.14079,97.11839
,,12.044,96.10116,98.13588,97.11852
,,12.035,96.10632,98.13098,97.11865
,,12.024,96.11179,98.12577,97.11878
,,12.014,96.1169,98.12088,97.11889
,,12.005,96.12199,98.11601,97.119
,,11.994,96.1274,98.11082,97.11911
,,11.984,96.13245,98.10596,97.11921
,,11.975,96.13748,98.10111,97.1193
,,11.964,96.14283,98.09595,97.11939
,,11.954,96.14782,98.09112,97.11947
,,11.945,96.15279,98.0863,97.11954
,,11.935,96.15773,98.08148,97.11961
,,11.924,96.16299,98.07636,97.11967
,,11.914,96.16789,98.07157,97.11973
,,11.905,96.17278,98.06679,97.11978
,,11.894,96.17796,98.0617,97.11983
,,11.884,96.1828,98.05693,97.11987
,,11.875,96.18762,98.05218,97.1199
,,11.865,96.19241,98.04744,97.11993
,,11.854,96.1975,98.04239,97.11995
,,11.844,96.20225,98.03767,97.11996
,,11.835,96.20698,98.03296,97.11997
,,11.825,96.21168,98.02827,97.11998
,,11.815,96.21637,98.02358,97.11997
,,11.804,96.22134,98.01859,97.11996
,,11.794,96.22597,98.01392,97.11995
,,11.785,96.23058,98.00927,97.11993
,,11.775,96.23517,98.00463,97.1199
,,11.764,96.24004,97.99969,97.11987
,,11.754,96.24458,97.99507,97.11983
,,11.745,96.2491,97.99047,97.11978
,,11.735,96.25359,97.98587,97.11973
,,11.725,96.25806,97.98129,97.11968
,,11.715,96.26251,97.97672,97.11961
,,11.704,96.26722,97.97186,97.11954
,,11.694,96.27161,97.96732,97.11947
,,11.685,96.27598,97.96279,97.11939
,,11.675,96.28033,97.95827,97.1193
,,11.665,96.28465,97.95377,97.11921
,,11.655,96.28895,97.94927,97.11911
,,11.644,96.2935,97.9445,97.119
,,11.634,96.29774,97.94003,97.11889
,,11.625,96.30196,97.93558,97.11877
,,11.615,96.30616,97.93114,97.11865
,,11.605,96.31032,97.92672,97.11852
,,11.595,96.31446,97.92231,97.11839
,,11.585,96.31858,97.91791,97.11825
,,11.575,96.32267,97.91353,97.1181
,,11.565,96.32673,97.90916,97.11795
,,11.554,96.33104,97.90452,97.11778
,,11.544,96.33505,97.90018,97.11762
,,11.535,96.33903,97.89586,97.11744
,,11.525,96.34298,97.89155,97.11727
,,11.515,96.34691,97.88726,97.11709
,,11.505,96.35082,97.88298,97.1169
,,11.495,96.35469,97.87872,97.1167
,,11.485,96.35854,97.87447,97.1165
,,11.475,96.36236,97.87024,97.1163
,,11.465,96.36615,97.86602,97.11608
,,11.455,96.36992,97.86182,97.11587
,,11.445,96.37365,97.85763,97.11564
,,11.435,96.37736,97.85346,97.11541
,,11.425,96.38105,97.84931,97.11518
,,11.415,96.3847,97.84517,97.11493
,,11.405,96.38833,97.84105,97.11469
,,11.395,96.39192,97.83694,97.11443
,,11.385,96.39549,97.83285,97.11417
,,11.375,96.39903,97.82878,97.11391
,,11.365,96.40255,97.82472,97.11363
,,11.355,96.40603,97.82068,97.11336
,,11.345,96.40949,97.81666,97.11307
,,11.335,96.41291,97.81265,97.11278
,,11.325,96.41631,97.80867,97.11249
,,11.315,96.41968,97.8047,97.11219
,,11.305,96.42301,97.80074,97.11188
,,11.295,96.42632,97.79681,97.11156
,,11.285,96.4296,97.79289,97.11125
,,11.275,96.43285,97.78899,97.11092
,,11.265,96.43608,97.7851,97.11059
,,11.255,96.43927,97.78124,97.11025
,,11.245,96.44243,97.77739,97.10991
,,11.235,96.44556,97.77356,97.10956
,,11.225,96.44866,97.76975,97.1092
,,11.215,96.45173,97.76596,97.10884
,,11.205,96.45477,97.76218,97.10848
,,11.195,96.45778,97.75843,97.1081
,,11.185,96.46076,97.75469,97.10773
,,11.175,96.46371,97.75097,97.10734
,,11.165,96.46663,97.74727,97.10695
,,11.155,96.46952,97.74359,97.10656
,,11.145,96.47219,97.74017,97.10618
,,11.135,96.47502,97.73653,97.10577
,,11.125,96.47782,97.73291,97.10536
,,11.115,96.48058,97.7293,97.10494
,,11.105,96.48332,97.72572,97.10452
,,11.095,96.48602,97.72215,97.10409
,,11.085,96.4887,97.7186,97.10365
,,11.075,96.49134,97.71508,97.10321
,,11.065,96.49395,97.71157,97.10276
,,11.055,96.49636,97.70832,97.10234
,,11.045,96.49891,97.70485,97.10188
,,11.035,96.50143,97.7014,97.10141
,,11.025,96.50391,97.69798,97.10094
,,11.015,96.50637,97.69457,97.10047
,,11.005,96.50879,97.69118,97.09999
,,10.995,96.51102,97.68804,97.09953
,,10.985,96.51338,97.68469,97.09904
,,10.975,96.51571,97.68137,97.09854
,,10.965,96.51801,97.67806,97.09804
,,10.955,96.52028,97.67478,97.09753
,,10.945,96.52251,97.67152,97.09701
,,10.935,96.52456,97.66849,97.09653
,,10.925,96.52673,97.66527,97.096
,,10.915,96.52887,97.66207,97.09547
,,10.905,96.53097,97.65889,97.09493
,,10.895,96.53305,97.65573,97.09439
,,10.885,96.53495,97.6528,97.09388
,,10.875,96.53696,97.64969,97.09332
,,10.865,96.53894,97.64659,97.09277
,,10.855,96.54088,97.64352,97.0922
,,10.845,96.54279,97.64047,97.09163
,,10.835,96.54455,97.63764,97.09109
,,10.825,96.54639,97.63463,97.09051
,,10.815,96.54821,97.63165,97.08993
,,10.805,96.54999,97.62868,97.08934
,,10.795,96.55162,97.62594,97.08878
,,10.785,96.55334,97.62302,97.08818
,,10.775,96.55503,97.62012,97.08757
,,10.765,96.55668,97.61724,97.08696
,,10.755,96.55819,97.61458,97.08638
,,10.745,96.55977,97.61175,97.08576
,,10.735,96.56133,97.60894,97.08513
,,10.725,96.56275,97.60634,97.08454
,,10.715,96.56424,97.60357,97.0839
,,10.705,96.56569,97.60083,97.08326
,,10.695,96.56711,97.59811,97.08261
,,10.685,96.56841,97.5956,97.082
,,10.675,96.56977,97.59292,97.08135
,,10.665,96.57109,97.59027,97.08068
,,10.655,96.5723,97.58782,97.08006
,,10.645,96.57356,97.58521,97.07938
,,10.635,96.57478,97.58263,97.07871
,,10.626,96.5759,97.58024,97.07807
,,10.615,96.57706,97.57771,97.07738
,,10.605,96.57818,97.57519,97.07669
,,10.595,96.57927,97.5727,97.07599
,,10.585,96.58026,97.5704,97.07533
,,10.575,96.58129,97.56796,97.07463
,,10.566,96.58222,97.5657,97.07396
,,10.555,96.58318,97.56331,97.07324
,,10.545,96.58411,97.56093,97.07252
,,10.536,96.58495,97.55874,97.07184
,,10.525,96.58581,97.55642,97.07111
,,10.515,96.58664,97.55411,97.07038
,,10.506,96.58738,97.55199,97.06969
,,10.495,96.58815,97.54973,97.06894
,,10.485,96.58888,97.5475,97.06819
,,10.475,96.58953,97.54545,97.06749
,,10.465,96.59019,97.54326,97.06673
,,10.456,96.59078,97.54125,97.06601
,,10.445,96.59138,97.53911,97.06525
,,10.435,96.59194,97.537,97.06447
,,10.426,96.59244,97.53506,97.06375
,,10.415,96.59294,97.533,97.06297
,,10.406,96.59337,97.53109,97.06223
,,10.395,96.59381,97.52908,97.06144
,,10.385,96.59421,97.52709,97.06065
,,10.375,96.59455,97.52526,97.0599
,,10.365,96.59489,97.52332,97.0591
,,10.356,96.59517,97.52153,97.05835
,,10.345,96.59544,97.51964,97.05754
,,10.336,96.59566,97.51789,97.05677
,,10.325,96.59586,97.51605,97.05596
,,10.315,96.59603,97.51423,97.05513
,,10.306,96.59616,97.51256,97.05436
,,10.295,96.59626,97.51079,97.05353
,,10.286,96.59633,97.50916,97.05275
,,10.275,96.59637,97.50744,97.05191
,,10.266,96.59638,97.50586,97.05112
,,10.255,96.59635,97.50419,97.05027
,,10.246,96.5963,97.50265,97.04948
,,10.235,96.59621,97.50103,97.04862
,,10.226,96.59609,97.49954,97.04782
,,10.215,96.59594,97.49797,97.04695
,,10.206,96.59576,97.49653,97.04615
,,10.195,96.59554,97.49501,97.04527
,,10.185,96.59529,97.49351,97.0444
,,10.175,96.59502,97.49214,97.04358
,,10.165,96.5947,97.49069,97.0427
,,10.155,96.59437,97.48937,97.04187
,,10.145,96.59399,97.48797,97.04098
,,10.135,96.5936,97.48669,97.04015
,,10.126,96.59319,97.48544,97.03931
,,10.115,96.59271,97.48412,97.03841
,,10.106,96.59223,97.48291,97.03757
,,10.095,96.59169,97.48164,97.03666
,,10.086,96.59116,97.48047,97.03581
,,10.075,96.59055,97.47925,97.0349
,,10.066,96.58995,97.47814,97.03405
,,10.055,96.58928,97.47697,97.03313
,,10.046,96.58863,97.4759,97.03227
,,10.035,96.5879,97.47478,97.03134
,,10.026,96.58718,97.47376,97.03047
,,10.015,96.58639,97.47269,97.02954
,,10.006,96.58561,97.47172,97.02867
,,9.996,96.58481,97.47077,97.02779
,,9.985,96.58392,97.46978,97.02685
,,9.976,96.58306,97.46887,97.02597
,,9.965,96.58211,97.46793,97.02502
,,9.956,96.58119,97.46708,97.02413
,,9.945,96.58017,97.46618,97.02318
,,9.936,96.5792,97.46538,97.02229
,,9.926,96.57819,97.46459,97.02139
,,9.915,96.57709,97.46378,97.02043
,,9.906,96.57602,97.46304,97.01953
,,9.895,96.57485,97.46227,97.01856
,,9.886,96.57373,97.46158,97.01766
,,9.876,96.57259,97.46092,97.01675
,,9.865,96.57132,97.46023,97.01578
,,9.856,96.57012,97.45961,97.01486
,,9.845,96.5688,97.45897,97.01389
,,9.836,96.56754,97.4584,97.01297
,,9.826,96.56625,97.45785,97.01205
,,9.815,96.56483,97.45729,97.01106
,,9.806,96.56349,97.45679,97.01014
,,9.796,96.56212,97.45631,97.00921
,,9.786,96.56061,97.45583,97.00822
,,9.776,96.55919,97.4554,97.00729
,,9.766,96.55773,97.45499,97.00636
,,9.756,96.55614,97.45458,97.00536
,,9.746,96.55463,97.45422,97.00442
,,9.735,96.55298,97.45386,97.00342
,,9.726,96.55141,97.45355,97.00248
,,9.716,96.54982,97.45326,97.00154
,,9.705,96.54808,97.45298,97.00053
,,9.696,96.54644,97.45274,96.99959
,,9.686,96.54476,97.45252,96.99864
,,9.675,96.54294,97.45231,96.99763
,,9.666,96.54121,97.45214,96.99668
,,9.656,96.53946,97.45199,96.99572
,,9.646,96.53767,97.45187,96.99477
,,9.636,96.53574,97.45176,96.99375
,,9.626,96.5339,97.45169,96.9928
,,9.616,96.53205,97.45163,96.99184
,,9.606,96.53002,97.4516,96.99081
,,9.596,96.52811,97.45159,96.98985
,,9.586,96.52617,97.45161,96.98889
,,9.575,96.52407,97.45165,96.98786
,,9.566,96.52208,97.45172,96.9869
,,9.556,96.52007,97.4518,96.98593
,,9.546,96.51803,97.45191,96.98497
,,9.536,96.51581,97.45205,96.98393
,,9.526,96.51372,97.45221,96.98297
,,9.516,96.5116,97.45239,96.982
,,9.506,96.50946,97.45259,96.98103
,,9.496,96.50714,97.45283,96.97999
,,9.486,96.50495,97.45308,96.97902
,,9.476,96.50274,97.45335,96.97805
,,9.466,96.50034,97.45367,96.977
,,9.456,96.49807,97.45399,96.97603
,,9.446,96.49578,97.45433,96.97506
,,9.436,96.49347,97.45469,96.97408
,,9.426,96.49113,97.45508,96.97311
,,9.416,96.4886,97.45552,96.97206
,,9.406,96.48622,97.45595,96.97108
,,9.396,96.48381,97.45641,96.97011
,,9.386,96.48138,97.45688,96.96913
,,9.376,96.47874,97.45742,96.96808
,,9.366,96.47626,97.45794,96.9671
,,9.356,96.47376,97.45849,96.96613
,,9.346,96.47124,97.45906,96.96515
,,9.336,96.46869,97.45965,96.96417
,,9.326,96.46593,97.4603,96.96312
,,9.316,96.46334,97.46094,96.96214
,,9.306,96.46072,97.4616,96.96116
,,9.296,96.45808,97.46228,96.96018
,,9.286,96.45542,97.46298,96.9592
,,9.276,96.45255,97.46376,96.95815
,,9.266,96.44984,97.46451,96.95717
,,9.256,96.44711,97.46528,96.9562
,,9.246,96.44436,97.46607,96.95522
,,9.236,96.44159,97.46688,96.95424
,,9.226,96.4386,97.46778,96.95319
,,9.216,96.43579,97.46864,96.95221
,,9.206,96.43295,97.46952,96.95124
,,9.196,96.4301,97.47042,96.95026
,,9.186,96.42722,97.47135,96.94928
,,9.176,96.42432,97.47229,96.94831
,,9.166,96.4212,97.47333,96.94726
,,9.156,96.41826,97.47432,96.94629
,,9.146,96.4153,97.47533,96.94531
,,9.136,96.41232,97.47636,96.94434
,,9.126,96.40932,97.47742,96.94337
,,9.116,96.4063,97.47849,96.9424
,,9.106,96.40327,97.47959,96.94143
,,9.096,96.39999,97.48079,96.94039
,,9.086,96.39691,97.48193,96.93942
,,9.076,96.39381,97.48309,96.93845
,,9.066,96.3907,97.48427,96.93748
,,9.056,96.38756,97.48547,96.93652
,,9.046,96.38441,97.4867,96.93555
,,9.036,96.38124,97.48794,96.93459
,,9.026,96.37805,97.48921,96.93363
,,9.016,96.37484,97.49049,96.93267
,,9.006,96.37138,97.4919,96.93164
,,8.996,96.36814,97.49322,96.93068
,,8.986,96.36488,97.49457,96.92972
,,8.976,96.36159,97.49594,96.92877
,,8.966,96.3583,97.49734,96.92782
,,8.956,96.35498,97.49875,96.92686
,,8.946,96.35165,97.50018,96.92591
,,8.936,96.3483,97.50163,96.92496
,,8.926,96.34494,97.5031,96.92402
,,8.916,96.34155,97.50459,96.92307
,,8.906,96.33815,97.5061,96.92213
,,8.897,96.33474,97.50764,96.92119
,,8.886,96.33106,97.5093,96.92018
,,8.876,96.32761,97.51087,96.91924
,,8.866,96.32415,97.51246,96.91831
,,8.856,96.32067,97.51408,96.91737
,,8.846,96.31718,97.51571,96.91644
,,8.836,96.31367,97.51736,96.91551
,,8.826,96.31014,97.51903,96.91459
,,8.816,96.3066,97.52072,96.91366
,,8.806,96.30305,97.52243,96.91274
,,8.796,96.29948,97.52416,96.91182
,,8.786,96.2959,97.52591,96.9109
,,8.776,96.2923,97.52767,96.90999
,,8.766,96.28869,97.52946,96.90907
,,8.756,96.28506,97.53126,96.90816
,,8.746,96.28142,97.53309,96.90726
,,8.736,96.27777,97.53493,96.90635
,,8.726,96.27411,97.53679,96.90545
,,8.716,96.27043,97.53867,96.90455
,,8.706,96.26674,97.54057,96.90365
,,8.696,96.26303,97.54248,96.90276
,,8.686,96.25931,97.54442,96.90187
,,8.676,96.25559,97.54637,96.90098
,,8.667,96.25184,97.54834,96.90009
,,8.657,96.24809,97.55033,96.89921
,,8.647,96.24433,97.55234,96.89833
,,8.637,96.24055,97.55437,96.89746
,,8.627,96.23676,97.55641,96.89659
,,8.617,96.23296,97.55847,96.89572
,,8.606,96.22915,97.56055,96.89485
,,8.596,96.22533,97.56265,96.89399
,,8.586,96.2215,97.56476,96.89313
,,8.576,96.21765,97.56689,96.89227
,,8.566,96.2138,97.56904,96.89142
,,8.556,96.20994,97.57121,96.89057
,,8.546,96.20607,97.57339,96.88973
,,8.536,96.20218,97.57559,96.88889
,,8.526,96.19829,97.57781,96.88805
,,8.516,96.19439,97.58004,96.88722
,,8.506,96.19048,97.58229,96.88639
,,8.496,96.18656,97.58456,96.88556
,,8.486,96.18263,97.58684,96.88474
,,8.476,96.17869,97.58914,96.88392
,,8.466,96.17475,97.59146,96.88311
,,8.456,96.1708,97.59379,96.8823
,,8.446,96.16684,97.59614,96.88149
,,8.436,96.16287,97.59851,96.88069
,,8.427,96.15917,97.60072,96.87995
,,8.417,96.15519,97.60312,96.87915
,,8.407,96.1512,97.60553,96.87836
,,8.397,96.1472,97.60796,96.87758
,,8.387,96.1432,97.6104,96.8768
,,8.377,96.13919,97.61286,96.87602
,,8.366,96.13517,97.61533,96.87525
,,8.356,96.13115,97.61782,96.87448
,,8.346,96.12712,97.62032,96.87372
,,8.336,96.12309,97.62284,96.87296
,,8.326,96.11905,97.62538,96.87221
,,8.316,96.115,97.62793,96.87146
,,8.307,96.11124,97.63031,96.87077
,,8.297,96.10719,97.63288,96.87004
,,8.287,96.10313,97.63548,96.8693
,,8.277,96.09906,97.63808,96.86857
,,8.267,96.095,97.6407,96.86785
,,8.256,96.09092,97.64334,96.86713
,,8.246,96.08685,97.64599,96.86642
,,8.236,96.08277,97.64865,96.86571
,,8.226,96.07869,97.65133,96.86501
,,8.217,96.07489,97.65382,96.86436
,,8.207,96.0708,97.65653,96.86366
,,8.197,96.06671,97.65924,96.86298
,,8.187,96.06262,97.66197,96.8623
,,8.177,96.05852,97.66472,96.86162
,,8.166,96.05442,97.66747,96.86095
,,8.156,96.05032,97.67024,96.86028
,,8.147,96.04651,97.67283,96.85967
,,8.137,96.04241,97.67562,96.85902
,,8.127,96.03831,97.67843,96.85837
,,8.117,96.0342,97.68125,96.85772
,,8.107,96.0301,97.68408,96.85709
,,8.096,96.02599,97.68692,96.85646
,,8.086,96.02188,97.68978,96.85583
,,8.077,96.01807,97.69244,96.85526
,,8.067,96.01396,97.69532,96.85464
,,8.057,96.00985,97.69821,96.85403
,,8.047,96.00575,97.70112,96.85343
,,8.036,96.00164,97.70403,96.85284
,,8.026,95.99754,97.70696,96.85225
,,8.017,95.99373,97.70969,96.85171
,,8.007,96.00917,97.70334,96.85625
,,7.997,96.00566,97.70851,96.85709
,,7.987,96.00208,97.71357,96.85782
,,7.976,95.99841,97.71852,96.85846
,,7.967,95.99493,97.72301,96.85897
,,7.957,95.9911,97.72776,96.85943
,,7.947,95.98721,97.7324,96.8598
,,7.937,95.98324,97.73694,96.86009
,,7.927,95.9792,97.74139,96.86029
,,7.916,95.9751,97.74574,96.86042
,,7.907,95.97124,97.74971,96.86047
,,7.897,95.96702,97.75389,96.86046
,,7.887,95.96274,97.75799,96.86037
,,7.877,95.95842,97.76202,96.86022
,,7.867,95.95435,97.76568,96.86001
,,7.857,95.94993,97.76955,96.85974
,,7.847,95.94546,97.77335,96.8594
,,7.837,95.94094,97.77708,96.85901
,,7.826,95.93639,97.78074,96.85857
,,7.817,95.93212,97.78409,96.85811
,,7.807,95.9275,97.78763,96.85756
,,7.797,95.92284,97.79111,96.85697
,,7.787,95.91815,97.79453,96.85634
,,7.777,95.91377,97.79765,96.85571
,,7.767,95.90902,97.80097,96.855
,,7.757,95.90426,97.80424,96.85425
,,7.747,95.89947,97.80745,96.85346
,,7.737,95.895,97.8104,96.8527
,,7.727,95.89017,97.81353,96.85185
,,7.717,95.88533,97.81661,96.85097
,,7.707,95.88048,97.81966,96.85007
,,7.697,95.87596,97.82245,96.84921
,,7.687,95.87108,97.82543,96.84825
,,7.677,95.8662,97.82837,96.84728
,,7.667,95.86131,97.83127,96.84629
,,7.657,95.85676,97.83394,96.84535
,,7.647,95.85187,97.83679,96.84433
,,7.637,95.84697,97.83962,96.84329
,,7.627,95.84208,97.84241,96.84224
,,7.617,95.83753,97.84499,96.84126
,,7.607,95.83265,97.84774,96.84019
,,7.597,95.82777,97.85047,96.83912
,,7.587,95.82324,97.85299,96.83811
,,7.577,95.81838,97.85568,96.83703
,,7.567,95.81352,97.85836,96.83594
,,7.557,95.80868,97.86103,96.83486
,,7.547,95.8042,97.86349,96.83385
,,7.537,95.79939,97.86613,96.83276
,,7.527,95.79459,97.86876,96.83168
,,7.517,95.79016,97.87119,96.83068
,,7.507,95.7854,97.87381,96.8296
,,7.497,95.78066,97.87641,96.82854
,,7.487,95.77628,97.87883,96.82755
,,7.477,95.77158,97.88143,96.82651
,,7.467,95.76691,97.88402,96.82547
,,7.457,95.76227,97.88661,96.82444
,,7.447,95.75798,97.88902,96.8235
,,7.437,95.75339,97.89161,96.8225
,,7.427,95.74883,97.8942,96.82151
,,7.417,95.74462,97.89661,96.82061
,,7.407,95.74011,97.8992,96.81966
,,7.397,95.73564,97.9018,96.81872
,,7.387,95.73152,97.90422,96.81787
,,7.377,95.72712,97.90683,96.81697
,,7.367,95.72274,97.90945,96.8161
,,7.357,95.71872,97.91188,96.8153
,,7.347,95.71442,97.91451,96.81447
,,7.337,95.71015,97.91715,96.81365
,,7.327,95.70623,97.91961,96.81292
,,7.317,95.70204,97.92227,96.81216
,,7.307,95.69789,97.92494,96.81142
,,7.297,95.69407,97.92743,96.81075
,,7.287,95.69,97.93012,96.81006
,,7.277,95.68598,97.93282,96.8094
,,7.267,95.68227,97.93535,96.80881
,,7.257,95.67833,97.93808,96.8082
,,7.247,95.67471,97.94062,96.80766
,,7.237,95.67085,97.94338,96.80711
,,7.227,95.66703,97.94615,96.80659
,,7.217,95.66353,97.94874,96.80613
,,7.207,95.6598,97.95154,96.80567
,,7.197,95.65612,97.95436,96.80524
,,7.187,95.65275,97.95699,96.80487
,,7.177,95.64916,97.95984,96.8045
,,7.167,95.64587,97.9625,96.80419
,,7.157,95.64238,97.96539,96.80388
,,7.147,95.63893,97.96829,96.80361
,,7.137,95.63578,97.971,96.80339
,,7.127,95.63243,97.97393,96.80318
,,7.117,95.62912,97.97689,96.803
,,7.107,95.6261,97.97964,96.80287
,,7.097,95.6229,97.98263,96.80277
,,7.087,95.61997,97.98543,96.8027
,,7.077,95.61686,97.98845,96.80266
,,7.067,95.61381,97.9915,96.80265
,,7.057,95.61102,97.99434,96.80268
,,7.047,95.60806,97.99742,96.80274
,,7.037,95.60536,98.0003,96.80283
,,7.027,95.60251,98.00342,96.80296
,,7.017,95.5997,98.00655,96.80313
,,7.007,95.59714,98.00948,96.80331
,,6.997,95.59444,98.01265,96.80355
,,6.987,95.59198,98.01562,96.8038
,,6.977,95.58938,98.01883,96.8041
,,6.968,95.58701,98.02182,96.80441
,,6.957,95.5845,98.02507,96.80479
,,6.947,95.58206,98.02833,96.80519
,,6.937,95.57983,98.03138,96.8056
