,,Wavelength (µm),"Reflectance, P-Pol. (%)","Reflectance, S-Pol. (%)","Reflectance, Unpol. (%)"
,,13.564,98.08437,91.44181,94.76309
,,13.553,98.07247,91.4641,94.76828
,,13.543,98.06123,91.48514,94.77318
,,13.534,98.04996,91.50622,94.77809
,,13.524,98.03866,91.52736,94.78301
,,13.513,98.02661,91.54987,94.78824
,,13.504,98.01524,91.57111,94.79318
,,13.494,98.00384,91.5924,94.79812
,,13.484,97.9924,91.61373,94.80307
,,13.473,97.98022,91.63645,94.80834
,,13.463,97.96872,91.65788,94.8133
,,13.454,97.95719,91.67936,94.81827
,,13.444,97.94563,91.70088,94.82325
,,13.434,97.93404,91.72244,94.82824
,,13.423,97.92169,91.7454,94.83355
,,13.413,97.91004,91.76705,94.83855
,,13.404,97.89836,91.78875,94.84355
,,13.394,97.88665,91.81048,94.84857
,,13.384,97.87492,91.83225,94.85358
,,13.374,97.86315,91.85407,94.85861
,,13.364,97.85136,91.87592,94.86364
,,13.353,97.8388,91.89918,94.86899
,,13.344,97.82695,91.92111,94.87403
,,13.334,97.81507,91.94307,94.87907
,,13.324,97.80317,91.96507,94.88412
,,13.314,97.79124,91.9871,94.88917
,,13.304,97.77929,92.00917,94.89423
,,13.294,97.76731,92.03127,94.89929
,,13.284,97.75531,92.05341,94.90436
,,13.274,97.74328,92.07557,94.90943
,,13.263,97.73047,92.09916,94.91481
,,13.253,97.71839,92.12139,94.91989
,,13.244,97.70629,92.14364,94.92497
,,13.234,97.69417,92.16593,94.93005
,,13.224,97.68202,92.18824,94.93513
,,13.214,97.66985,92.21058,94.94022
,,13.204,97.65765,92.23295,94.9453
,,13.194,97.64544,92.25534,94.95039
,,13.184,97.6332,92.27776,94.95548
,,13.174,97.62095,92.3002,94.96057
,,13.164,97.60867,92.32266,94.96566
,,13.154,97.59637,92.34514,94.97076
,,13.144,97.58405,92.36765,94.97585
,,13.134,97.57172,92.39018,94.98095
,,13.124,97.55936,92.41272,94.98604
,,13.114,97.54698,92.43529,94.99114
,,13.104,97.53459,92.45787,94.99623
,,13.094,97.52218,92.48048,95.00133
,,13.084,97.50975,92.50309,95.00642
,,13.074,97.4973,92.52573,95.01151
,,13.064,97.48483,92.54838,95.01661
,,13.054,97.47235,92.57104,95.0217
,,13.044,97.46064,92.5923,95.02647
,,13.034,97.44812,92.61499,95.03156
,,13.024,97.43559,92.63769,95.03664
,,13.014,97.42305,92.66041,95.04173
,,13.004,97.41049,92.68313,95.04681
,,12.994,97.39792,92.70586,95.05189
,,12.984,97.38533,92.72861,95.05697
,,12.974,97.37273,92.75136,95.06204
,,12.964,97.36011,92.77411,95.06711
,,12.954,97.34749,92.79688,95.07218
,,12.944,97.33564,92.81823,95.07693
,,12.934,97.32298,92.841,95.08199
,,12.924,97.31032,92.86378,95.08705
,,12.914,97.29764,92.88656,95.0921
,,12.904,97.28496,92.90935,95.09715
,,12.894,97.27226,92.93213,95.1022
,,12.884,97.26035,92.9535,95.10692
,,12.874,97.24763,92.97629,95.11196
,,12.864,97.2349,92.99908,95.11699
,,12.854,97.22216,93.02186,95.12201
,,12.844,97.20942,93.04465,95.12703
,,12.834,97.19666,93.06743,95.13205
,,12.824,97.1847,93.08879,95.13674
,,12.814,97.17193,93.11156,95.14175
,,12.804,97.15915,93.13433,95.14674
,,12.794,97.14637,93.1571,95.15173
,,12.784,97.13438,93.17843,95.15641
,,12.774,97.12158,93.20118,95.16138
,,12.764,97.10878,93.22393,95.16635
,,12.754,97.09597,93.24666,95.17131
,,12.744,97.08396,93.26796,95.17596
,,12.734,97.07114,93.29068,95.18091
,,12.724,97.05832,93.31338,95.18585
,,12.714,97.04549,93.33607,95.19078
,,12.704,97.03346,93.35734,95.1954
,,12.694,97.02063,93.38,95.20031
,,12.684,97.00779,93.40265,95.20522
,,12.674,96.99576,93.42388,95.20982
,,12.664,96.98292,93.4465,95.21471
,,12.654,96.97007,93.4691,95.21959
,,12.644,96.95723,93.49169,95.22446
,,12.634,96.94519,93.51285,95.22902
,,12.624,96.93234,93.5354,95.23387
,,12.614,96.9195,93.55794,95.23872
,,12.604,96.90745,93.57904,95.24325
,,12.594,96.89461,93.60154,95.24807
,,12.584,96.88257,93.6226,95.25259
,,12.574,96.86972,93.64505,95.25739
,,12.564,96.85688,93.66748,95.26218
,,12.554,96.84485,93.68848,95.26666
,,12.544,96.83201,93.71086,95.27144
,,12.534,96.81917,93.73322,95.2762
,,12.524,96.80715,93.75415,95.28065
,,12.514,96.79432,93.77645,95.28539
,,12.504,96.7823,93.79734,95.28982
,,12.494,96.76948,93.81958,95.29453
,,12.484,96.75666,93.8418,95.29923
,,12.474,96.74465,93.8626,95.30363
,,12.464,96.73185,93.88476,95.30831
,,12.454,96.71985,93.90551,95.31268
,,12.444,96.70706,93.92761,95.31733
,,12.435,96.69507,93.9483,95.32168
,,12.424,96.68229,93.97033,95.32631
,,12.414,96.66952,93.99233,95.33092
,,12.404,96.65755,94.01292,95.33524
,,12.394,96.64479,94.03485,95.33982
,,12.384,96.63284,94.05538,95.34411
,,12.374,96.6201,94.07724,95.34867
,,12.364,96.60817,94.0977,95.35293
,,12.354,96.59544,94.11948,95.35746
,,12.344,96.58353,94.13987,95.3617
,,12.334,96.57082,94.16158,95.3662
,,12.324,96.55893,94.18189,95.37041
,,12.314,96.54625,94.20352,95.37488
,,12.304,96.53437,94.22376,95.37906
,,12.294,96.52171,94.2453,95.38351
,,12.284,96.50986,94.26546,95.38766
,,12.274,96.49722,94.28692,95.39207
,,12.264,96.48539,94.307,95.3962
,,12.254,96.47278,94.32838,95.40058
,,12.244,96.46098,94.34837,95.40467
,,12.235,96.44918,94.36832,95.40875
,,12.224,96.43662,94.38956,95.41309
,,12.215,96.42485,94.40943,95.41714
,,12.204,96.41231,94.43057,95.42144
,,12.194,96.40057,94.45034,95.42546
,,12.184,96.38807,94.47139,95.42973
,,12.174,96.37636,94.49107,95.43371
,,12.165,96.36466,94.51071,95.43769
,,12.154,96.3522,94.53161,95.4419
,,12.145,96.34054,94.55115,95.44584
,,12.134,96.32812,94.57194,95.45003
,,12.124,96.31649,94.59138,95.45393
,,12.115,96.30487,94.61078,95.45783
,,12.104,96.2925,94.63141,95.46196
,,12.095,96.28092,94.6507,95.46581
,,12.084,96.26859,94.67123,95.46991
,,12.074,96.25705,94.69041,95.47373
,,12.065,96.24553,94.70955,95.47754
,,12.054,96.23326,94.7299,95.48158
,,12.044,96.22177,94.74893,95.48535
,,12.035,96.2103,94.76791,95.48911
,,12.024,96.19809,94.78809,95.49309
,,12.014,96.18667,94.80695,95.49681
,,12.005,96.17526,94.82576,95.50051
,,11.994,96.16312,94.84576,95.50444
,,11.984,96.15175,94.86445,95.5081
,,11.975,96.14041,94.88309,95.51175
,,11.964,96.12834,94.90291,95.51562
,,11.954,96.11704,94.92142,95.51923
,,11.945,96.10576,94.93988,95.52282
,,11.935,96.09451,94.95829,95.5264
,,11.924,96.08253,94.97785,95.53019
,,11.914,96.07132,94.99613,95.53373
,,11.905,96.06014,95.01434,95.53724
,,11.894,96.04824,95.03371,95.54097
,,11.884,96.0371,95.0518,95.54445
,,11.875,96.026,95.06983,95.54791
,,11.865,96.01491,95.0878,95.55135
,,11.854,96.00311,95.10689,95.555
,,11.844,95.99208,95.12473,95.5584
,,11.835,95.98107,95.1425,95.56179
,,11.825,95.97009,95.16021,95.56515
,,11.815,95.95913,95.17785,95.56849
,,11.804,95.94748,95.1966,95.57204
,,11.794,95.93658,95.2141,95.57534
,,11.785,95.9257,95.23154,95.57862
,,11.775,95.91486,95.24891,95.58188
,,11.764,95.90332,95.26737,95.58534
,,11.754,95.89253,95.2846,95.58857
,,11.745,95.88177,95.30177,95.59177
,,11.735,95.87104,95.31886,95.59495
,,11.725,95.86033,95.33589,95.59811
,,11.715,95.84966,95.35284,95.60125
,,11.704,95.83831,95.37085,95.60458
,,11.694,95.82769,95.38766,95.60768
,,11.685,95.81711,95.40439,95.61075
,,11.675,95.80656,95.42106,95.61381
,,11.665,95.79604,95.43765,95.61685
,,11.655,95.78555,95.45417,95.61986
,,11.644,95.7744,95.47171,95.62305
,,11.634,95.76397,95.48808,95.62603
,,11.625,95.75358,95.50437,95.62898
,,11.615,95.74322,95.52059,95.6319
,,11.605,95.73289,95.53673,95.63481
,,11.595,95.7226,95.5528,95.6377
,,11.585,95.71233,95.56879,95.64056
,,11.575,95.70211,95.58471,95.64341
,,11.565,95.69191,95.60054,95.64623
,,11.554,95.68108,95.61735,95.64921
,,11.544,95.67095,95.63303,95.65199
,,11.535,95.66086,95.64863,95.65475
,,11.525,95.65081,95.66415,95.65748
,,11.515,95.64079,95.67959,95.66019
,,11.505,95.63081,95.69495,95.66288
,,11.495,95.62086,95.71023,95.66555
,,11.485,95.61095,95.72543,95.66819
,,11.475,95.60107,95.74055,95.67081
,,11.465,95.59124,95.75559,95.67341
,,11.455,95.58144,95.77055,95.67599
,,11.445,95.57167,95.78542,95.67855
,,11.435,95.56194,95.80021,95.68108
,,11.425,95.55226,95.81492,95.68359
,,11.415,95.54261,95.82955,95.68608
,,11.405,95.53299,95.84409,95.68854
,,11.395,95.52342,95.85855,95.69099
,,11.385,95.51389,95.87292,95.69341
,,11.375,95.50439,95.88721,95.6958
,,11.365,95.49494,95.90142,95.69818
,,11.355,95.48552,95.91554,95.70053
,,11.345,95.47614,95.92957,95.70286
,,11.335,95.46681,95.94351,95.70516
,,11.325,95.45751,95.95737,95.70744
,,11.315,95.44826,95.97114,95.7097
,,11.305,95.43905,95.98483,95.71194
,,11.295,95.42988,95.99843,95.71415
,,11.285,95.42075,96.01193,95.71634
,,11.275,95.41166,96.02535,95.71851
,,11.265,95.40261,96.03869,95.72065
,,11.255,95.39361,96.05193,95.72277
,,11.245,95.38465,96.06508,95.72487
,,11.235,95.37573,96.07814,95.72694
,,11.225,95.36686,96.09112,95.72899
,,11.215,95.35803,96.104,95.73101
,,11.205,95.34924,96.11679,95.73302
,,11.195,95.3405,96.12949,95.735
,,11.185,95.3318,96.1421,95.73695
,,11.175,95.32315,96.15462,95.73888
,,11.165,95.31454,96.16704,95.74079
,,11.155,95.30598,96.17937,95.74268
,,11.145,95.29803,96.1908,95.74441
,,11.135,95.28955,96.20295,95.74625
,,11.125,95.28112,96.21501,95.74807
,,11.115,95.27274,96.22698,95.74986
,,11.105,95.2644,96.23885,95.75163
,,11.095,95.25611,96.25063,95.75337
,,11.085,95.24787,96.26232,95.75509
,,11.075,95.23967,96.2739,95.75679
,,11.065,95.23152,96.2854,95.75846
,,11.055,95.22396,96.29604,95.76
,,11.045,95.2159,96.30735,95.76163
,,11.035,95.2079,96.31856,95.76323
,,11.025,95.19994,96.32968,95.76481
,,11.015,95.19202,96.3407,95.76636
,,11.005,95.18416,96.35163,95.7679
,,10.995,95.17687,96.36174,95.7693
,,10.985,95.1691,96.37248,95.77079
,,10.975,95.16138,96.38312,95.77225
,,10.965,95.15371,96.39366,95.77369
,,10.955,95.14609,96.40411,95.7751
,,10.945,95.13853,96.41445,95.77649
,,10.935,95.13151,96.42402,95.77777
,,10.925,95.12404,96.43418,95.77911
,,10.915,95.11662,96.44424,95.78043
,,10.905,95.10925,96.4542,95.78172
,,10.895,95.10193,96.46406,95.783
,,10.885,95.09515,96.47318,95.78416
,,10.875,95.08793,96.48284,95.78539
,,10.865,95.08077,96.49241,95.78659
,,10.855,95.07366,96.50188,95.78777
,,10.845,95.06659,96.51125,95.78892
,,10.835,95.06005,96.51991,95.78998
,,10.825,95.05309,96.52908,95.79109
,,10.815,95.04619,96.53816,95.79217
,,10.805,95.03934,96.54713,95.79323
,,10.795,95.03299,96.55542,95.7942
,,10.785,95.02624,96.5642,95.79522
,,10.775,95.01955,96.57288,95.79621
,,10.765,95.01291,96.58145,95.79718
,,10.755,95.00676,96.58937,95.79806
,,10.745,95.00022,96.59775,95.79898
,,10.735,94.99374,96.60603,95.79988
,,10.725,94.98774,96.61366,95.8007
,,10.715,94.98137,96.62174,95.80156
,,10.705,94.97505,96.62972,95.80239
,,10.695,94.96879,96.6376,95.80319
,,10.685,94.96299,96.64486,95.80392
,,10.675,94.95684,96.65254,95.80469
,,10.665,94.95074,96.66011,95.80542
,,10.655,94.9451,96.66709,95.80609
,,10.645,94.93911,96.67447,95.80679
,,10.635,94.93317,96.68174,95.80746
,,10.626,94.92769,96.68844,95.80806
,,10.615,94.92186,96.69551,95.80869
,,10.605,94.9161,96.70248,95.80929
,,10.595,94.91039,96.70935,95.80987
,,10.585,94.90511,96.71567,95.81039
,,10.575,94.89952,96.72233,95.81093
,,10.566,94.89434,96.72846,95.8114
,,10.555,94.88886,96.73493,95.8119
,,10.545,94.88343,96.7413,95.81236
,,10.536,94.87842,96.74714,95.81278
,,10.525,94.87311,96.7533,95.81321
,,10.515,94.86785,96.75936,95.81361
,,10.506,94.863,96.76492,95.81396
,,10.495,94.85786,96.77078,95.81432
,,10.485,94.85278,96.77654,95.81466
,,10.475,94.84809,96.78181,95.81495
,,10.465,94.84313,96.78736,95.81525
,,10.456,94.83855,96.79245,95.8155
,,10.445,94.8337,96.7978,95.81575
,,10.435,94.82891,96.80305,95.81598
,,10.426,94.82449,96.80785,95.81617
,,10.415,94.81982,96.8129,95.81636
,,10.406,94.81551,96.81751,95.81651
,,10.395,94.81095,96.82236,95.81665
,,10.385,94.80646,96.8271,95.81678
,,10.375,94.80232,96.83142,95.81687
,,10.365,94.79794,96.83596,95.81695
,,10.356,94.79391,96.8401,95.81701
,,10.345,94.78965,96.84444,95.81704
,,10.336,94.78573,96.84839,95.81706
,,10.325,94.78159,96.85253,95.81706
,,10.315,94.77751,96.85656,95.81704
,,10.306,94.77376,96.86023,95.817
,,10.295,94.76981,96.86406,95.81693
,,10.286,94.76617,96.86754,95.81685
,,10.275,94.76233,96.87116,95.81675
,,10.266,94.75881,96.87446,95.81663
,,10.255,94.75509,96.87789,95.81649
,,10.246,94.75168,96.88099,95.81633
,,10.235,94.74808,96.88422,95.81615
,,10.226,94.74479,96.88714,95.81596
,,10.215,94.74131,96.89016,95.81574
,,10.206,94.73813,96.89289,95.81551
,,10.195,94.73478,96.89572,95.81525
,,10.185,94.73149,96.89844,95.81497
,,10.175,94.72848,96.90089,95.81469
,,10.165,94.72532,96.90341,95.81437
,,10.155,94.72242,96.90568,95.81405
,,10.145,94.71938,96.908,95.81369
,,10.135,94.7166,96.91008,95.81334
,,10.126,94.71388,96.91206,95.81297
,,10.115,94.71102,96.91409,95.81256
,,10.106,94.70841,96.9159,95.81215
,,10.095,94.70568,96.91773,95.8117
,,10.086,94.70319,96.91934,95.81127
,,10.075,94.70058,96.92098,95.81078
,,10.066,94.69821,96.92241,95.81031
,,10.055,94.69573,96.92385,95.80979
,,10.046,94.69347,96.9251,95.80928
,,10.035,94.69111,96.92634,95.80872
,,10.026,94.68897,96.9274,95.80819
,,10.015,94.68674,96.92845,95.80759
,,10.006,94.68472,96.92933,95.80702
,,9.996,94.68275,96.93013,95.80644
,,9.985,94.68071,96.93088,95.80579
,,9.976,94.67886,96.93149,95.80518
,,9.965,94.67694,96.93205,95.8045
,,9.956,94.67522,96.93249,95.80385
,,9.945,94.67343,96.93285,95.80314
,,9.936,94.67182,96.93311,95.80246
,,9.926,94.67026,96.93327,95.80177
,,9.915,94.66866,96.93335,95.80101
,,9.906,94.66723,96.93334,95.80028
,,9.895,94.66575,96.93323,95.79949
,,9.886,94.66444,96.93304,95.79874
,,9.876,94.66318,96.93276,95.79797
,,9.865,94.6619,96.93236,95.79713
,,9.856,94.66076,96.93191,95.79633
,,9.845,94.65961,96.93132,95.79547
,,9.836,94.65859,96.93069,95.79464
,,9.826,94.65763,96.92997,95.7938
,,9.815,94.65666,96.92911,95.79289
,,9.806,94.65582,96.92822,95.79202
,,9.796,94.65504,96.92724,95.79114
,,9.786,94.65427,96.9261,95.79019
,,9.776,94.65361,96.92495,95.78928
,,9.766,94.653,96.92372,95.78836
,,9.756,94.65242,96.9223,95.78736
,,9.746,94.65194,96.92089,95.78642
,,9.735,94.65149,96.9193,95.78539
,,9.726,94.65112,96.91772,95.78442
,,9.716,94.65082,96.91606,95.78344
,,9.705,94.65056,96.91419,95.78237
,,9.696,94.65038,96.91235,95.78136
,,9.686,94.65025,96.91044,95.78035
,,9.675,94.65018,96.9083,95.77924
,,9.666,94.65018,96.90622,95.7782
,,9.656,94.65023,96.90406,95.77715
,,9.646,94.65034,96.90182,95.77608
,,9.636,94.65053,96.89933,95.77493
,,9.626,94.65076,96.89692,95.77384
,,9.616,94.65106,96.89443,95.77274
,,9.606,94.65144,96.89167,95.77155
,,9.596,94.65185,96.88902,95.77043
,,9.586,94.65232,96.88629,95.76931
,,9.575,94.65289,96.88328,95.76808
,,9.566,94.65348,96.88038,95.76693
,,9.556,94.65414,96.87741,95.76577
,,9.546,94.65485,96.87436,95.7646
,,9.536,94.65567,96.87101,95.76334
,,9.526,94.6565,96.8678,95.76215
,,9.516,94.65739,96.86451,95.76095
,,9.506,94.65834,96.86115,95.75974
,,9.496,94.65942,96.85746,95.75844
,,9.486,94.66049,96.85394,95.75722
,,9.476,94.66162,96.85034,95.75598
,,9.466,94.66289,96.8464,95.75465
,,9.456,94.66414,96.84265,95.7534
,,9.446,94.66545,96.83883,95.75214
,,9.436,94.66682,96.83493,95.75087
,,9.426,94.66824,96.83095,95.7496
,,9.416,94.66983,96.82661,95.74822
,,9.406,94.67138,96.82249,95.74693
,,9.396,94.67298,96.81829,95.74564
,,9.386,94.67464,96.81402,95.74433
,,9.376,94.67649,96.80937,95.74293
,,9.366,94.67827,96.80495,95.74161
,,9.356,94.68011,96.80046,95.74028
,,9.346,94.68201,96.79589,95.73895
,,9.336,94.68396,96.79126,95.73761
,,9.326,94.68613,96.78622,95.73617
,,9.316,94.6882,96.78144,95.73482
,,9.306,94.69034,96.7766,95.73347
,,9.296,94.69253,96.77168,95.73211
,,9.286,94.69478,96.7667,95.73074
,,9.276,94.69726,96.76128,95.72927
,,9.266,94.69963,96.75616,95.72789
,,9.256,94.70206,96.75097,95.72651
,,9.246,94.70454,96.74571,95.72513
,,9.236,94.70709,96.74038,95.72373
,,9.226,94.70988,96.7346,95.72224
,,9.216,94.71254,96.72914,95.72084
,,9.206,94.71526,96.72362,95.71944
,,9.196,94.71804,96.71802,95.71803
,,9.186,94.72087,96.71237,95.71662
,,9.176,94.72376,96.70665,95.71521
,,9.166,94.72693,96.70045,95.71369
,,9.156,94.72994,96.69459,95.71227
,,9.146,94.73301,96.68868,95.71084
,,9.136,94.73613,96.6827,95.70942
,,9.126,94.73931,96.67666,95.70799
,,9.116,94.74255,96.67056,95.70656
,,9.106,94.74585,96.6644,95.70513
,,9.096,94.74944,96.65773,95.70359
,,9.086,94.75286,96.65145,95.70215
,,9.076,94.75633,96.6451,95.70071
,,9.066,94.75986,96.6387,95.69928
,,9.056,94.76344,96.63223,95.69784
,,9.046,94.76708,96.62571,95.69639
,,9.036,94.77077,96.61913,95.69495
,,9.026,94.77453,96.61249,95.69351
,,9.016,94.77833,96.6058,95.69207
,,9.006,94.78248,96.59857,95.69052
,,8.996,94.7864,96.59176,95.68908
,,8.986,94.79038,96.58489,95.68764
,,8.976,94.79442,96.57797,95.68619
,,8.966,94.79851,96.571,95.68475
,,8.956,94.80265,96.56397,95.68331
,,8.946,94.80686,96.55689,95.68187
,,8.936,94.81111,96.54976,95.68043
,,8.926,94.81543,96.54257,95.679
,,8.916,94.8198,96.53533,95.67756
,,8.906,94.82422,96.52804,95.67613
,,8.897,94.8287,96.5207,95.6747
,,8.886,94.83355,96.51278,95.67317
,,8.876,94.83815,96.50533,95.67174
,,8.866,94.84279,96.49784,95.67032
,,8.856,94.84749,96.4903,95.6689
,,8.846,94.85225,96.48271,95.66748
,,8.836,94.85706,96.47507,95.66606
,,8.826,94.86192,96.46738,95.66465
,,8.816,94.86684,96.45965,95.66324
,,8.806,94.87181,96.45187,95.66184
,,8.796,94.87683,96.44405,95.66044
,,8.786,94.88191,96.43618,95.65905
,,8.776,94.88704,96.42827,95.65765
,,8.766,94.89223,96.42031,95.65627
,,8.756,94.89746,96.41231,95.65489
,,8.746,94.90276,96.40427,95.65351
,,8.736,94.9081,96.39618,95.65214
,,8.726,94.9135,96.38805,95.65077
,,8.716,94.91895,96.37988,95.64941
,,8.706,94.92445,96.37167,95.64806
,,8.696,94.93,96.36342,95.64671
,,8.686,94.93561,96.35513,95.64537
,,8.676,94.94127,96.34681,95.64404
,,8.667,94.94698,96.33844,95.64271
,,8.657,94.95274,96.33003,95.64139
,,8.647,94.95856,96.32159,95.64008
,,8.637,94.96443,96.31311,95.63877
,,8.627,94.97034,96.3046,95.63747
,,8.617,94.97631,96.29605,95.63618
,,8.606,94.98233,96.28746,95.6349
,,8.596,94.9884,96.27884,95.63362
,,8.586,94.99452,96.27019,95.63236
,,8.576,95.00069,96.2615,95.6311
,,8.566,95.00692,96.25279,95.62985
,,8.556,95.01319,96.24403,95.62861
,,8.546,95.01951,96.23525,95.62738
,,8.536,95.02589,96.22644,95.62616
,,8.526,95.03231,96.2176,95.62495
,,8.516,95.03878,96.20872,95.62375
,,8.506,95.0453,96.19982,95.62256
,,8.496,95.05187,96.19089,95.62138
,,8.486,95.05849,96.18193,95.62021
,,8.476,95.06516,96.17295,95.61905
,,8.466,95.07188,96.16394,95.61791
,,8.456,95.07864,96.1549,95.61677
,,8.446,95.08546,96.14583,95.61565
,,8.436,95.09232,96.13675,95.61453
,,8.427,95.09873,96.12829,95.61351
,,8.417,95.10569,96.11915,95.61242
,,8.407,95.11269,96.11,95.61134
,,8.397,95.11974,96.10082,95.61028
,,8.387,95.12684,96.09162,95.60923
,,8.377,95.13398,96.0824,95.60819
,,8.366,95.14117,96.07315,95.60716
,,8.356,95.14841,96.06389,95.60615
,,8.346,95.15569,96.05461,95.60515
,,8.336,95.16302,96.04531,95.60417
,,8.326,95.1704,96.036,95.6032
,,8.316,95.17782,96.02666,95.60224
,,8.307,95.18476,96.01798,95.60137
,,8.297,95.19227,96.00861,95.60044
,,8.287,95.19982,95.99923,95.59953
,,8.277,95.20742,95.98984,95.59863
,,8.267,95.21507,95.98043,95.59775
,,8.256,95.22276,95.97101,95.59688
,,8.246,95.23049,95.96157,95.59603
,,8.236,95.23827,95.95212,95.5952
,,8.226,95.24609,95.94267,95.59438
,,8.217,95.25339,95.93387,95.59363
,,8.207,95.2613,95.92439,95.59285
,,8.197,95.26925,95.91491,95.59208
,,8.187,95.27724,95.90541,95.59133
,,8.177,95.28528,95.8959,95.59059
,,8.166,95.29336,95.88639,95.58987
,,8.156,95.30148,95.87687,95.58918
,,8.147,95.30906,95.86803,95.58854
,,8.137,95.31726,95.8585,95.58788
,,8.127,95.3255,95.84896,95.58723
,,8.117,95.33379,95.83942,95.58661
,,8.107,95.34211,95.82988,95.586
,,8.096,95.35048,95.82033,95.58541
,,8.086,95.35889,95.81079,95.58484
,,8.077,95.36674,95.80192,95.58433
,,8.067,95.37522,95.79237,95.5838
,,8.057,95.38375,95.78282,95.58328
,,8.047,95.39232,95.77327,95.58279
,,8.036,95.40092,95.76372,95.58232
,,8.026,95.40957,95.75417,95.58187
,,8.017,95.41763,95.74531,95.58147
,,8.007,95.42635,95.73577,95.58106
,,7.997,95.43511,95.72623,95.58067
,,7.987,95.44391,95.7167,95.58031
,,7.976,95.45275,95.70717,95.57996
,,7.967,95.46098,95.69833,95.57966
,,7.957,95.46989,95.68882,95.57936
,,7.947,95.47884,95.67931,95.57907
,,7.937,95.48782,95.66981,95.57882
,,7.927,95.49684,95.66032,95.57858
,,7.916,95.5059,95.65084,95.57837
,,7.907,95.51434,95.64204,95.57819
,,7.897,95.52347,95.63258,95.57802
,,7.887,95.53263,95.62313,95.57788
,,7.877,95.54183,95.61369,95.57776
,,7.867,95.5504,95.60494,95.57767
,,7.857,95.55967,95.59553,95.5776
,,7.847,95.56897,95.58613,95.57755
,,7.837,95.57831,95.57674,95.57752
,,7.826,95.58768,95.56737,95.57752
,,7.817,95.59641,95.55869,95.57755
,,7.807,95.60584,95.54935,95.5776
,,7.797,95.61531,95.54003,95.57767
,,7.787,95.62481,95.53073,95.57777
,,7.777,95.63366,95.52211,95.57789
,,7.767,95.64323,95.51285,95.57804
,,7.757,95.65283,95.5036,95.57821
,,7.747,95.66246,95.49438,95.57842
,,7.737,95.67142,95.48583,95.57863
,,7.727,95.68111,95.47665,95.57888
,,7.717,95.69084,95.4675,95.57917
,,7.707,95.70059,95.45836,95.57947
,,7.697,95.70967,95.4499,95.57979
,,7.687,95.71948,95.44082,95.58015
,,7.677,95.72932,95.43175,95.58054
,,7.667,95.73919,95.42272,95.58096
,,7.657,95.74839,95.41436,95.58137
,,7.647,95.75831,95.40537,95.58184
,,7.637,95.76827,95.39642,95.58235
,,7.627,95.77825,95.3875,95.58288
,,7.617,95.78755,95.37924,95.5834
,,7.607,95.79759,95.37037,95.58398
,,7.597,95.80766,95.36154,95.5846
,,7.587,95.81703,95.35336,95.5852
,,7.577,95.82715,95.34459,95.58587
,,7.567,95.83729,95.33585,95.58657
,,7.557,95.84747,95.32715,95.58731
,,7.547,95.85694,95.3191,95.58802
,,7.537,95.86716,95.31046,95.58881
,,7.527,95.87741,95.30186,95.58963
,,7.517,95.88695,95.2939,95.59043
,,7.507,95.89724,95.28537,95.59131
,,7.497,95.90757,95.27688,95.59222
,,7.487,95.91717,95.26903,95.5931
,,7.477,95.92754,95.26061,95.59408
,,7.467,95.93793,95.25224,95.59508
,,7.457,95.94835,95.2439,95.59612
,,7.447,95.95804,95.2362,95.59712
,,7.437,95.9685,95.22794,95.59822
,,7.427,95.97898,95.21973,95.59935
,,7.417,95.98873,95.21214,95.60044
,,7.407,95.99926,95.20401,95.60163
,,7.397,96.0098,95.19592,95.60286
,,7.387,96.01962,95.18846,95.60404
,,7.377,96.0302,95.18046,95.60533
,,7.367,96.04081,95.17251,95.60666
,,7.357,96.05068,95.16517,95.60792
,,7.347,96.06132,95.15731,95.60932
,,7.337,96.07199,95.14951,95.61075
,,7.327,96.08191,95.1423,95.6121
,,7.317,96.09261,95.13458,95.6136
,,7.307,96.10333,95.12692,95.61513
,,7.297,96.1133,95.11985,95.61658
,,7.287,96.12406,95.11229,95.61817
,,7.277,96.13483,95.10478,95.6198
,,7.267,96.14485,95.09785,95.62135
,,7.257,96.15566,95.09044,95.62305
,,7.247,96.16571,95.08361,95.62466
,,7.237,96.17655,95.07631,95.62643
,,7.227,96.1874,95.06906,95.62823
,,7.217,96.19749,95.06239,95.62994
,,7.207,96.20838,95.05525,95.63181
,,7.197,96.21927,95.04817,95.63372
,,7.187,96.22941,95.04165,95.63553
,,7.177,96.24033,95.03468,95.63751
,,7.167,96.25049,95.02827,95.63938
,,7.157,96.26145,95.02142,95.64143
,,7.147,96.27241,95.01463,95.64352
,,7.137,96.28261,95.00838,95.64549
,,7.127,96.2936,95.00171,95.64765
,,7.117,96.3046,94.9951,95.64985
,,7.107,96.31483,94.98902,95.65192
,,7.097,96.32585,94.98253,95.65419
,,7.087,96.3361,94.97657,95.65634
,,7.077,96.34715,94.97021,95.65868
,,7.067,96.35821,94.96391,95.66106
,,7.057,96.36848,94.95813,95.66331
,,7.047,96.37956,94.95196,95.66576
,,7.037,96.38985,94.94629,95.66807
,,7.027,96.40095,94.94026,95.6706
,,7.017,96.41205,94.93429,95.67317
,,7.007,96.42237,94.92881,95.67559
,,6.997,96.43349,94.92298,95.67823
,,6.987,96.44382,94.91763,95.68072
,,6.977,96.45495,94.91193,95.68344
,,6.968,96.4653,94.90671,95.686
,,6.957,96.47645,94.90115,95.6888
,,6.947,96.4876,94.89566,95.69163
,,6.937,96.49796,94.89063,95.6943
